Fechas;Totales; comafi; Valorsincomafi
1/7/2014;189264630
1/8/2014;158497928
1/9/2014;192514171
1/10/2014;181759203
1/11/2014;176177994
1/12/2014;194628418
1/1/2015;216099666
1/2/2015;199138202
1/3/2015;222235095  
1/4/2015;211026406  
1/5/2015;204115955  
1/6/2015;225890131  
1/7/2015;245520241  
1/8/2015;226443058  
1/9/2015;243390183  
1/10/2015;241730143 
1/11/2015;238958019 
1/12/2015;269890480 
1/1/2016;290960462 
1/2/2016;266848299  
1/3/2016;295468898  
1/4/2016;288924998  
1/5/2016;288187182  
1/6/2016;304555011  
1/7/2016;338182280 
1/8/2016;322790496  
1/9/2016;336998668  
1/10/2016;362773974 
1/11/2016;344585900 
1/12/2016;378522230 
1/1/2017;410571659 
1/2/2017;377073247 
1/3/2017;431701338 
1/4/2017;412997306 
1/5/2017;414334798 
1/6/2017;480111346;43479606;436.631.740‬
1/7/2017;476072839; -284596;476.357.435‬
1/8/2017;469514999; 981617;468.533.382‬
1/9/2017;509315540; 331023;508.984.517
1/10/2017;523588101 ;1082950;522.505.151‬
1/11/2017;530376163 ;1170280;529.205.883‬
1/12/2017;525606507 ;904951;524.701.556‬
1/1/2018;624797094 ;611722;624185372      
1/2/2018;574554395 ;441440; 574112955
1/3/2018;599691259 ;170097; 599521162
1/4/2018;576509644 ;49255; 576460389
1/5/2018;588320078 ;356367; 587963711
1/6/2018;622459240 ;-33423; 622492663
1/7/2018;653632763;-8036; 653640799
1/8/2018;661354801;-994; 661355795
1/9/2018;657339572;0
1/10/2018;738745619;0
1/11/2018;739164136;0
1/12/2018;778963660;0
1/1/2019;847101829;0
1/2/2019;810697427;0
1/3/2019;862074061;0
1/4/2019;896776055;0
1/5/2019;917603927;61923247  ;855680680 
1/6/2019;948008558;-543823; 948552381
1/7/2019;1025921456;-1286644; 1027208100
1/8/2019;1040050842;-702216; 1040753058
1/9/2019;1037022472;-724087; 1037746559
1/10/2019;1181433438;-431166; 1181864604
1/11/2019;1140279195;147172; 1140132023
1/12/2019;1243041378;-376424; 1243417802
1/1/2020;1361710099 ;324795; 1361385304
